,recipe_id,ing_id
1575,3464.0,293
1576,1289.0,293
1577,3657.0,293
1578,1315.0,293
1579,2173.0,293
1580,2379.0,293
1581,2247.0,293
1582,2081.0,293
1583,782.0,293
1584,3607.0,293
1585,1789.0,293
1586,3680.0,293
1587,3547.0,294
1588,1432.0,295
1589,3243.0,295
1590,1378.0,295
1591,2674.0,296
1592,2783.0,296
1593,3618.0,296
1594,1250.0,296
1595,2401.0,296
1597,3056.0,296
1598,3600.0,296
1599,161.0,297
1600,753.0,298
1601,1915.0,298
1602,2945.0,299
1603,1858.0,300
1604,25.0,301
1605,179.0,301
1606,1267.0,301
1607,121.0,301
1608,1275.0,301
1609,3159.0,301
1610,808.0,302
1611,2862.0,303
1612,3416.0,304
1613,1465.0,304
1614,2361.0,304
1615,2868.0,304
1616,1330.0,304
1618,1650.0,304
1619,1754.0,304
1620,3573.0,304
1621,2123.0,304
1622,1913.0,305
1623,3651.0,305
1624,746.0,305
1626,2298.0,305
1627,3115.0,306
1628,229.0,307
1629,2258.0,308
1630,2806.0,309
1631,3583.0,310
1632,1979.0,310
1633,3583.0,310
1634,3620.0,310
1635,93.0,311
1636,3422.0,311
1637,2265.0,312
1638,222.0,313
1639,3324.0,314
1640,2473.0,315
1641,1534.0,315
1642,2423.0,316
1643,75.0,316
1644,2213.0,317
1645,2213.0,318
1646,1140.0,319
1647,3317.0,319
1648,233.0,319
1649,3065.0,319
1650,3627.0,320
1651,1584.0,320
1652,2540.0,320
1653,1774.0,320
1654,532.0,321
1655,3557.0,322
1656,1659.0,322
1657,439.0,323
1658,2012.0,324
1659,876.0,324
1660,2997.0,324
1661,3002.0,325
1662,2232.0,325
1663,1981.0,325
1664,593.0,325
1665,3464.0,325
1666,842.0,325
1667,3510.0,325
1668,3297.0,325
1669,3311.0,326
1670,1063.0,326
1671,55.0,326
1672,2175.0,326
1673,1781.0,326
1674,2788.0,326
1675,1029.0,327
1676,1927.0,327
1677,3249.0,327
1678,3661.0,327
1679,3397.0,327
1680,1479.0,327
1681,619.0,327
1682,1127.0,327
1683,3069.0,327
1684,690.0,327
1685,538.0,327
1686,2468.0,327
1687,361.0,327
1688,2481.0,327
1689,538.0,327
1690,3096.0,327
1691,1760.0,327
1692,1819.0,327
1693,2129.0,327
1694,505.0,327
1695,2898.0,327
1696,2197.0,327
1697,2820.0,327
1698,1911.0,327
1699,2598.0,327
1700,885.0,327
1701,1273.0,327
1702,398.0,328
1703,2215.0,328
1704,714.0,328
1705,2884.0,328
1706,782.0,328
1707,1030.0,328
1708,1783.0,328
1709,2831.0,328
1710,2646.0,328
1711,2123.0,328
1712,1046.0,328
1713,2625.0,328
1714,129.0,328
1715,2922.0,328
1716,2964.0,328
1717,1479.0,328
1718,3401.0,328
1719,3093.0,328
1720,2859.0,328
1721,2610.0,328
1722,3693.0,328
1723,3297.0,328
1724,3322.0,328
1725,3508.0,328
1726,2217.0,328
1727,3621.0,329
1728,1563.0,329
1729,1707.0,329
1730,104.0,329
1731,1769.0,329
1732,2812.0,329
1733,3065.0,330
1734,868.0,330
1735,3692.0,330
1736,3073.0,330
1737,826.0,330
1738,715.0,330
1739,2570.0,330
1740,2337.0,330
1741,2801.0,330
1742,2836.0,330
1743,3652.0,330
1744,2143.0,330
1745,3574.0,330
1746,2867.0,331
1747,3190.0,332
1748,2307.0,332
1749,397.0,332
1750,3620.0,332
1751,2411.0,332
1752,3563.0,332
1753,3333.0,333
1754,3299.0,333
1755,2128.0,333
1756,20.0,334
1757,3634.0,335
1758,25.0,335
1759,618.0,336
1760,1787.0,336
1761,3017.0,336
1762,20.0,336
1763,2481.0,336
1764,3607.0,336
1765,3411.0,336
1766,3104.0,336
1767,2014.0,336
1768,2353.0,336
1769,1001.0,337
1770,988.0,337
1771,424.0,338
1772,38.0,338
1773,1580.0,338
1774,1190.0,338
1775,2487.0,339
1776,2446.0,339
1777,1591.0,339
1778,1099.0,339
1779,2945.0,339
1780,1937.0,339
1781,2486.0,339
1782,2136.0,339
1783,3558.0,339
1784,3415.0,339
1785,3545.0,339
1786,506.0,339
1787,932.0,339
1788,1071.0,339
1789,175.0,339
1790,2207.0,339
1791,3071.0,339
1792,470.0,340
1793,3516.0,341
1794,1176.0,342
1795,2647.0,343
1796,1328.0,343
1797,3482.0,343
1798,2385.0,343
1799,2385.0,343
1800,2967.0,343
1801,2340.0,343
1802,3488.0,343
1803,2179.0,343
1804,2647.0,343
1805,3487.0,343
1806,1292.0,343
1807,2378.0,343
1808,681.0,343
1809,1118.0,344
1810,2647.0,344
1811,221.0,344
1812,2378.0,344
1813,3424.0,345
1814,3546.0,346
1815,25.0,346
1816,3649.0,346
1817,3442.0,347
1819,3557.0,347
1820,1801.0,348
1821,1383.0,348
1822,1801.0,348
1823,1387.0,348
1824,1353.0,348
1825,1801.0,348
1826,1382.0,348
1827,820.0,348
1828,3124.0,349
1829,807.0,350
1830,3225.0,350
1831,2693.0,350
1832,1389.0,350
1833,980.0,350
1834,180.0,350
1835,1059.0,350
1836,3663.0,350
1837,1268.0,350
1838,983.0,350
1839,3104.0,351
1840,2159.0,352
1841,432.0,353
1842,3669.0,353
1843,1689.0,354
1844,2694.0,354
1845,74.0,354
1846,689.0,354
1847,2986.0,354
1848,3552.0,354
1849,3597.0,355
1850,3553.0,355
1851,3100.0,355
1852,3475.0,355
1853,3098.0,355
1854,877.0,356
1855,2608.0,356
1856,1329.0,356
1857,3511.0,356
1858,2206.0,356
1859,2882.0,357
1860,1071.0,357
1861,3568.0,357
1862,3677.0,357
1863,284.0,357
1864,1787.0,358
1865,2418.0,358
1866,690.0,358
1867,2325.0,358
1868,3290.0,359
1869,2107.0,359
1870,1074.0,359
1871,2992.0,359
1872,3671.0,360
1873,798.0,360
1874,1215.0,361
1875,2492.0,361
1876,1756.0,361
1877,1784.0,362
1878,1563.0,363
1879,3407.0,363
1880,2377.0,364
1881,3278.0,365
1882,3450.0,366
1883,3307.0,366
1884,2563.0,366
1885,1793.0,366
1886,3549.0,366
1887,801.0,367
1888,3045.0,368
1889,3607.0,369
1890,1707.0,370
1891,3183.0,370
1892,3249.0,370
1893,2998.0,370
1894,3034.0,370
1895,3407.0,371
1896,3045.0,371
1897,3096.0,371
1898,795.0,372
1899,3530.0,373
1900,3200.0,374
1901,3480.0,375
1902,1908.0,376
1903,2711.0,376
1904,877.0,376
1905,3545.0,376
1906,2132.0,377
1907,2486.0,378
1908,242.0,379
1909,3518.0,379
1910,3396.0,380
1911,3094.0,380
1912,384.0,380
1913,1551.0,380
1914,416.0,380
1915,1597.0,380
1916,3131.0,381
1917,3618.0,381
1918,2168.0,381
1919,534.0,382
1920,1839.0,382
1921,3044.0,383
1922,2041.0,384
1923,3461.0,384
1924,819.0,384
1925,3205.0,385
1926,2678.0,386
1927,3675.0,386
1928,2062.0,386
1929,160.0,386
1930,2692.0,386
1931,1313.0,386
1932,276.0,386
1933,576.0,386
1934,1289.0,386
1935,97.0,386
1936,1290.0,387
1937,2574.0,387
1938,3483.0,388
1939,704.0,389
1940,3145.0,389
1941,416.0,389
1942,316.0,389
1943,3579.0,389
1944,2526.0,389
1945,3611.0,389
1946,2526.0,389
1947,3146.0,389
1948,1918.0,389
1949,590.0,389
1950,1986.0,389
1951,2693.0,389
1952,2783.0,389
1953,1272.0,389
1954,3571.0,389
1955,3455.0,390
1956,673.0,391
1957,169.0,392
1958,1851.0,392
1959,3678.0,392
1960,2944.0,393
1961,1003.0,394
1962,3182.0,394
1963,838.0,394
1964,1218.0,394
1965,3579.0,395
1966,1045.0,395
1967,2210.0,396
1968,1190.0,396
1969,1518.0,396
1970,1326.0,397
1971,1543.0,398
1972,1545.0,399
1973,611.0,400
1974,2138.0,400
1975,3534.0,400
1976,3373.0,401
1977,533.0,402
1978,261.0,403
1979,2409.0,404
1980,3145.0,404
1981,1837.0,404
1982,827.0,405
1983,3580.0,405
1984,1821.0,406
1985,2494.0,407
1986,3132.0,408
1987,1589.0,409
1988,2124.0,410
1989,3290.0,410
1990,423.0,410
1991,3048.0,410
1992,114.0,410
1993,574.0,411
1994,545.0,411
1995,3582.0,412
1996,2912.0,413
1997,773.0,414
1998,1046.0,415
1999,1014.0,416
2000,303.0,417
2002,3607.0,417
2003,2112.0,417
2004,303.0,418
2005,3175.0,418
2006,3221.0,419
2007,2709.0,420
2008,1649.0,420
2009,410.0,421
2010,3184.0,421
2011,1509.0,421
2012,2458.0,422
2013,3145.0,422
2014,2693.0,422
2015,1649.0,423
2016,3296.0,423
2017,1328.0,424
2018,451.0,425
2019,1304.0,425
2020,3622.0,425
2021,2970.0,426
2022,2277.0,426
2023,3489.0,426
2024,3281.0,426
2025,2310.0,426
2026,669.0,426
2027,2388.0,426
2028,913.0,426
2029,3669.0,427
2030,698.0,427
2031,3651.0,427
2032,2774.0,427
2033,477.0,428
2034,2110.0,429
2035,1563.0,429
2036,1563.0,429
2037,2403.0,429
2038,974.0,429
2039,133.0,430
2040,3617.0,431
2041,1282.0,431
2042,2764.0,431
2043,2522.0,431
2044,225.0,432
2045,2132.0,433
2046,3600.0,434
2047,576.0,435
2048,554.0,435
2049,78.0,435
2050,2510.0,435
2051,1665.0,435
2052,1669.0,436
2053,1582.0,437
2054,1974.0,437
2055,2429.0,437
2056,2591.0,437
2057,3257.0,437
2058,3585.0,437
2059,356.0,437
2060,65.0,437
2061,1112.0,438
2062,986.0,439
2063,675.0,439
2064,298.0,439
2065,2635.0,439
2066,3306.0,439
2067,3291.0,439
2068,3486.0,439
2069,2384.0,440
2070,409.0,441
2071,3271.0,441
2072,356.0,441
2073,3023.0,441
2074,1407.0,441
2075,3263.0,441
2076,1388.0,442
2077,2760.0,443
2078,3596.0,444
2079,2936.0,445
2080,3405.0,445
2081,438.0,445
2082,2850.0,446
2083,2190.0,446
2084,699.0,447
2085,2491.0,447
2086,2491.0,447
2087,3620.0,448
2088,2491.0,449
2089,2192.0,450
2090,2189.0,450
2091,2014.0,451
2092,1580.0,452
2093,1814.0,452
2094,2393.0,453
2095,2955.0,454
2096,2069.0,455
2097,3011.0,456
2098,1707.0,457
2099,2109.0,458
2100,3146.0,458
2101,2106.0,458
2102,2081.0,458
2103,2239.0,459
2104,739.0,460
2105,926.0,461
2106,1925.0,461
2108,298.0,461
2109,3031.0,461
2110,351.0,461
2111,3030.0,461
2112,3594.0,461
2113,67.0,461
2114,3013.0,461
2115,1085.0,461
2116,248.0,461
2117,815.0,461
2118,801.0,461
2119,3399.0,461
2120,2106.0,461
2121,3594.0,461
2122,3094.0,461
2123,2418.0,461
2124,1954.0,461
2125,2754.0,462
2126,3112.0,462
2127,991.0,463
2128,146.0,463
2129,916.0,463
2130,3050.0,463
2131,2820.0,464
2132,18.0,464
2133,1865.0,464
2134,1687.0,464
2135,3411.0,464
2136,2607.0,465
2137,3468.0,465
2138,3118.0,466
2139,1738.0,467
2140,2725.0,468
2141,1254.0,469
2142,3106.0,470
2143,1793.0,470
2144,3411.0,470
2145,3444.0,471
2146,1774.0,472
2147,3249.0,472
2148,1904.0,473
2149,3474.0,473
2150,1773.0,473
2152,3015.0,474
2153,1086.0,474
2154,897.0,474
2155,3362.0,474
2156,1418.0,474
2157,1098.0,474
2158,2392.0,474
2159,2011.0,474
2160,1834.0,474
2161,2361.0,475
2162,2328.0,475
2163,757.0,475
2164,1068.0,475
2165,2777.0,475
2166,1825.0,475
2167,2361.0,475
2168,221.0,475
2169,3248.0,475
2170,2989.0,475
2171,1825.0,475
2172,3552.0,475
2173,733.0,475
2174,2730.0,475
2175,2902.0,475
2176,3461.0,475
2177,3552.0,475
2178,956.0,475
2179,1863.0,475
2180,1978.0,476
2181,1180.0,477
2182,1979.0,478
2183,2212.0,479
2184,2212.0,480
2185,1969.0,481
2186,1938.0,481
2187,86.0,481
2188,1939.0,481
2189,2051.0,481
2190,2048.0,482
2191,1973.0,483
2192,1756.0,484
2193,2282.0,485
2194,1981.0,485
2195,2314.0,485
2196,1465.0,485
2197,3637.0,485
2198,181.0,485
2199,2507.0,485
2200,3390.0,485
2201,3674.0,485
2202,89.0,485
2203,2361.0,485
2204,1328.0,486
2205,967.0,487
2206,3613.0,487
2207,2631.0,487
2208,105.0,487
2209,1217.0,488
2210,1994.0,489
2211,2801.0,490
2212,699.0,490
2213,2454.0,491
2214,2917.0,491
2215,3184.0,491
2216,2163.0,491
2217,3198.0,491
2218,158.0,491
2219,1071.0,491
2220,2163.0,491
2221,233.0,492
2222,3157.0,492
2223,507.0,493
2224,2874.0,494
2226,3070.0,494
2228,2814.0,494
2229,1756.0,494
2230,3570.0,494
2232,1689.0,494
2233,1937.0,494
2234,3645.0,494
2236,3476.0,495
2237,3547.0,495
2238,696.0,495
2239,2200.0,495
2240,2789.0,495
2241,3563.0,495
2242,232.0,495
2243,1405.0,495
2244,2968.0,495
2245,3118.0,495
2246,3328.0,495
2247,2525.0,495
2248,2077.0,495
2249,2104.0,495
2250,2152.0,495
2251,3047.0,495
2252,685.0,495
2253,2734.0,495
2254,3131.0,495
2256,974.0,495
2257,2224.0,495
2258,2112.0,495
2259,1609.0,495
2260,2435.0,495
2261,2433.0,495
2262,692.0,495
2263,3579.0,495
2264,1841.0,495
2265,1637.0,495
2266,3645.0,495
2267,3611.0,495
2268,391.0,495
2269,2935.0,495
2270,3620.0,495
2271,685.0,495
2272,2746.0,495
2273,1236.0,495
2274,243.0,495
2275,243.0,495
2276,2734.0,495
2277,2893.0,495
2278,963.0,495
2279,3557.0,495
2280,2322.0,495
2281,1147.0,495
2282,1195.0,495
2283,1839.0,495
2284,2307.0,495
2285,3007.0,495
2286,3131.0,495
2287,391.0,495
2288,762.0,495
2289,1407.0,495
2290,2126.0,495
2291,3007.0,495
2292,1133.0,495
2293,277.0,495
2294,2329.0,495
2295,2343.0,495
2296,3041.0,495
2297,391.0,495
2298,2492.0,495
2299,2745.0,496
2300,1384.0,497
2301,1373.0,498
2302,2306.0,499
2303,2621.0,500
2304,803.0,501
2305,3651.0,501
2306,2910.0,502
2307,427.0,502
2308,2725.0,502
2309,2525.0,502
2310,2077.0,502
2311,925.0,502
2312,427.0,502
2313,3620.0,502
2314,1280.0,502
2315,1802.0,503
2316,1600.0,504
2317,3205.0,505
2318,2525.0,506
2319,2767.0,507
2320,1487.0,507
2321,2427.0,508
2322,3343.0,508
2323,2389.0,508
2324,2184.0,508
2325,3579.0,508
2326,3224.0,508
2327,805.0,508
2328,3360.0,508
2329,3685.0,508
2331,3327.0,508
2332,3677.0,508
2333,2188.0,508
2334,2217.0,508
2335,617.0,509
2336,2959.0,510
2337,2438.0,510
2338,3547.0,510
2339,1155.0,510
2340,3495.0,511
2341,654.0,511
2342,3227.0,511
2343,654.0,512
2344,3606.0,513
2345,812.0,513
2346,102.0,513
2347,1087.0,513
2348,2933.0,513
2349,3621.0,514
2350,144.0,514
2351,3327.0,514
2352,228.0,515
2353,1022.0,516
2354,211.0,516
2355,3433.0,517
2356,2770.0,518
2357,2819.0,518
2358,2986.0,518
2359,2120.0,518
2360,3622.0,519
2361,3175.0,519
2362,1073.0,520
2363,3545.0,520
2364,2194.0,520
2365,1894.0,520
2366,3516.0,520
2367,3147.0,520
2368,1029.0,520
2369,1923.0,520
2370,2894.0,520
2371,800.0,520
2372,83.0,520
2374,3062.0,520
2375,2894.0,520
2376,2433.0,521
2377,3152.0,521
2378,2438.0,521
2379,2436.0,521
2380,3103.0,521
2381,2228.0,521
2382,2430.0,521
2383,3166.0,522
2384,3599.0,522
2385,1851.0,522
2386,1273.0,522
2387,2942.0,523
2388,2830.0,524
2389,2862.0,524
2390,2884.0,524
2391,2887.0,524
2392,3189.0,524
2393,2780.0,524
2394,3499.0,524
2395,3205.0,525
2396,2874.0,526
2397,2885.0,527
2398,3370.0,528
2399,2868.0,529
2400,283.0,530
2401,2542.0,531
2402,1714.0,531
2403,2387.0,532
2404,3474.0,533
2405,1794.0,534
2406,3397.0,535
2407,3131.0,535
2408,136.0,536
2409,3243.0,536
2410,1423.0,536
2411,154.0,536
2412,1783.0,536
2413,503.0,536
2414,1637.0,536
2415,3644.0,536
2416,3571.0,536
2417,3016.0,536
2418,1637.0,536
2419,1366.0,536
2420,1780.0,537
2421,2526.0,537
2422,3492.0,537
2423,2927.0,537
2424,3640.0,537
2425,2053.0,538
2426,3026.0,539
2428,1129.0,539
2429,3274.0,539
2430,1476.0,539
2431,1100.0,539
2432,37.0,540
2433,1658.0,541
2434,642.0,541
2435,3250.0,541
2436,2709.0,541
2437,1060.0,541
2438,348.0,541
2439,764.0,541
2440,1762.0,541
2441,456.0,542
2442,2092.0,542
2443,2167.0,543
2444,1929.0,543
2445,2639.0,544
2446,2003.0,544
2447,2076.0,545
2448,3252.0,546
2449,2912.0,546
2450,835.0,546
2451,2310.0,546
2452,2692.0,547
2453,2990.0,548
2454,162.0,548
2455,2858.0,548
2456,745.0,548
2457,59.0,549
2458,366.0,550
2459,416.0,550
2460,3462.0,550
2461,442.0,550
2462,419.0,550
2463,371.0,550
2464,346.0,550
2465,364.0,550
2466,99.0,550
2467,424.0,550
2468,415.0,550
2469,397.0,550
2470,2812.0,550
2471,764.0,551
2472,374.0,551
2473,3462.0,551
2474,2612.0,551
2475,404.0,551
2476,2200.0,551
2477,1215.0,552
2478,66.0,553
2479,3249.0,554
2480,2565.0,555
2481,891.0,555
2483,2109.0,556
2484,2104.0,557
2485,3050.0,557
2486,3040.0,558
2487,795.0,558
2488,2620.0,559
2489,3137.0,559
2490,2564.0,559
2491,3032.0,559
2492,2560.0,559
2493,1848.0,560
2494,2527.0,560
2495,2317.0,560
2496,3064.0,560
2497,1917.0,560
2498,2587.0,560
2499,3644.0,560
2500,1133.0,560
2501,1865.0,560
2502,2658.0,560
2503,3619.0,560
2504,3249.0,561
2505,3031.0,561
2506,3249.0,561
2507,248.0,562
2508,1841.0,562
2509,1923.0,563
2510,1534.0,563
2511,2634.0,564
2512,265.0,565
2513,2602.0,565
2514,1731.0,565
2515,2480.0,566
2516,124.0,566
2517,3146.0,567
2518,3033.0,568
2519,1560.0,568
2520,1969.0,568
2521,974.0,568
2522,3183.0,568
2523,2402.0,569
2524,1577.0,570
2525,3201.0,570
2526,3679.0,570
2527,3404.0,571
2528,2704.0,572
2529,555.0,572
2530,1771.0,573
2531,1100.0,573
2532,3101.0,573
2533,2404.0,573
2534,280.0,573
2535,3612.0,573
2536,1497.0,573
2537,2067.0,573
2538,1936.0,573
2539,2708.0,573
2540,135.0,573
2541,2573.0,573
2542,692.0,573
2543,3687.0,573
2544,1609.0,573
2545,1166.0,573
2546,3230.0,574
2547,1087.0,574
2548,106.0,574
2549,699.0,574
2551,3184.0,574
2552,3251.0,574
2553,1085.0,574
2554,2184.0,574
2555,2632.0,575
2556,1395.0,576
2557,2888.0,577
2558,2965.0,578
2559,3622.0,579
2560,2905.0,580
2561,593.0,580
2562,3676.0,580
2563,719.0,581
2564,3096.0,581
2565,3272.0,581
2566,1170.0,582
2567,1749.0,582
2568,3159.0,583
2569,111.0,584
2570,2994.0,584
2571,750.0,584
2572,3199.0,584
2573,3639.0,584
2574,2977.0,584
2575,223.0,584
2576,1332.0,584
2577,2983.0,584
2578,3627.0,584
2579,1819.0,585
2580,41.0,585
2581,3653.0,585
2582,3677.0,586
2583,265.0,586
2584,2801.0,586
2585,2496.0,586
2586,991.0,586
2587,3620.0,586
2588,2328.0,586
2589,3607.0,586
2590,2723.0,586
2591,1905.0,587
2592,1697.0,587
2593,1695.0,587
2594,606.0,587
2595,1750.0,587
2596,1701.0,587
2597,1743.0,587
2598,1739.0,587
2599,1721.0,587
2600,1729.0,587
2601,1672.0,587
2602,1730.0,587
2603,2771.0,587
2604,1692.0,587
2605,1689.0,587
2606,1733.0,587
2607,1715.0,587
2608,1714.0,587
2609,1679.0,587
2610,1669.0,587
2611,1575.0,588
2612,3259.0,589
2613,992.0,590
2614,1648.0,590
2615,897.0,590
2616,2538.0,591
2617,2194.0,591
2618,367.0,591
2619,1817.0,591
2620,2393.0,591
2621,2189.0,592
2622,2188.0,593
2623,3675.0,594
2625,3657.0,595
2626,3183.0,596
2627,2083.0,596
2628,2574.0,597
2629,899.0,597
2630,451.0,597
2631,887.0,597
2632,3401.0,597
2633,3521.0,597
2634,2568.0,597
2635,3104.0,598
2636,2284.0,598
2637,322.0,599
2638,3328.0,600
2639,2889.0,600
2640,2364.0,600
2641,1768.0,600
2642,1754.0,600
2643,1605.0,601
2644,2313.0,602
2645,2831.0,603
2646,3638.0,603
2647,2400.0,603
2648,223.0,603
2649,3673.0,603
2650,1040.0,603
2651,1923.0,604
2652,2983.0,604
2653,3168.0,604
2654,1793.0,605
2655,2475.0,606
2656,253.0,606
2657,3590.0,606
2658,997.0,606
2659,290.0,606
2660,2136.0,606
2661,1845.0,606
2662,265.0,607
2663,2465.0,608
2664,2464.0,609
2665,2214.0,610
2666,3301.0,610
2667,3596.0,610
2668,1289.0,611
2669,848.0,611
2670,3408.0,612
2671,1637.0,613
2672,154.0,614
2673,3283.0,615
2674,1203.0,615
2675,3204.0,615
2676,3526.0,615
2677,1265.0,615
2678,2972.0,615
2679,2217.0,615
2680,1365.0,615
2681,2872.0,615
2682,834.0,615
2683,806.0,615
2684,3224.0,615
2685,3051.0,615
2686,2217.0,615
2687,3204.0,615
2688,1106.0,615
2689,2989.0,615
2690,1278.0,615
2691,1915.0,615
2692,930.0,615
2693,1827.0,615
2694,1366.0,615
2695,536.0,615
2696,3124.0,616
2697,3154.0,616
2698,3124.0,616
2699,89.0,616
2700,829.0,617
2701,2693.0,618
2702,2735.0,619
2703,2734.0,619
2704,2527.0,619
2705,2740.0,619
2706,2660.0,619
2707,2436.0,619
2708,1072.0,619
2709,1699.0,619
2710,2660.0,619
2711,2463.0,620
2712,3645.0,621
2713,1751.0,621
2714,2470.0,621
2715,1622.0,621
2716,3101.0,621
2717,539.0,621
2718,706.0,621
2719,3658.0,622
2720,3260.0,622
2721,1881.0,622
2722,945.0,622
2723,3644.0,622
2724,3644.0,622
2725,226.0,623
2726,2926.0,624
2727,1896.0,625
2728,963.0,625
2729,193.0,625
2730,3451.0,626
2731,958.0,626
2732,49.0,627
2733,1849.0,628
2734,1890.0,628
2735,1853.0,628
2736,946.0,628
2737,3413.0,629
2738,1118.0,629
2739,2594.0,629
2740,702.0,629
2741,2257.0,630
2742,169.0,630
2743,2264.0,630
2744,2230.0,630
2745,1759.0,631
2746,2317.0,631
2747,1250.0,632
2748,2084.0,632
2749,2960.0,632
2750,3561.0,632
2751,2478.0,633
2752,1841.0,633
2753,3246.0,633
2754,2668.0,633
2756,2462.0,633
2757,3550.0,633
2758,3290.0,633
2759,3006.0,633
2760,2214.0,633
2761,176.0,633
2762,290.0,633
2763,3190.0,633
2764,886.0,633
2765,1032.0,633
2766,559.0,633
2767,2684.0,633
2768,2130.0,633
2769,848.0,633
2770,3306.0,633
2771,2470.0,634
2772,3159.0,635
2773,1763.0,635
2774,2643.0,635
2775,2790.0,636
2776,435.0,636
2777,1643.0,636
2778,1779.0,637
2779,1490.0,637
2780,3396.0,637
2781,3198.0,637
2782,2839.0,637
2783,3454.0,637
2784,3410.0,637
2785,3015.0,637
2786,1159.0,637
2787,559.0,637
2788,3014.0,637
2789,3433.0,637
2790,2131.0,638
2791,1355.0,639
2792,3424.0,640
2793,2843.0,641
2794,3174.0,642
2796,956.0,643
2797,405.0,643
2798,3550.0,644
2799,1215.0,645
2800,1880.0,646
2801,2084.0,646
2802,1647.0,646
2803,1880.0,647
2804,3310.0,648
2805,2959.0,648
2806,2668.0,648
2807,2488.0,649
2808,1904.0,649
2809,2564.0,649
2810,3274.0,649
2811,2912.0,649
2812,2968.0,649
2813,1925.0,649
2814,3561.0,650
2815,2325.0,651
2816,3623.0,651
2817,690.0,651
2818,1833.0,651
2819,980.0,652
2820,2156.0,652
2821,3541.0,652
2822,1899.0,652
2823,1879.0,652
2824,2784.0,652
2825,1629.0,652
2826,625.0,653
2827,3234.0,654
2828,3577.0,654
2829,762.0,655
2830,2534.0,656
2831,3129.0,657
2832,2040.0,658
2833,1665.0,659
2834,1949.0,659
2835,2038.0,659
2836,3693.0,660
2837,1315.0,660
2838,1099.0,660
2839,2700.0,660
2840,1468.0,660
2841,3607.0,660
2842,2476.0,660
2843,2329.0,660
2844,2399.0,660
2845,3074.0,660
2846,695.0,661
2847,2599.0,661
2848,1273.0,661
2849,965.0,662
2850,569.0,663
2851,1272.0,663
2852,2415.0,663
2853,839.0,663
2854,1035.0,664
2855,1034.0,664
2856,1042.0,664
2857,1030.0,665
2858,3585.0,665
2859,2375.0,666
2860,1851.0,667
2861,3084.0,667
2862,189.0,667
2863,3259.0,667
2864,1879.0,667
2865,3099.0,667
2866,3403.0,668
2867,3274.0,668
2868,1717.0,669
2869,1010.0,670
2870,436.0,671
2871,433.0,671
2872,419.0,671
2873,349.0,671
2874,400.0,671
2875,1572.0,671
2876,1164.0,671
2877,379.0,671
2878,1486.0,671
2879,369.0,671
2880,389.0,671
2881,442.0,671
2882,2106.0,672
2883,1167.0,673
2884,167.0,674
2885,3245.0,674
2886,1959.0,675
2887,1313.0,676
2888,3245.0,677
2889,1313.0,678
2890,318.0,679
2891,2106.0,679
2892,2383.0,680
2893,3446.0,681
2894,3353.0,681
2895,1046.0,681
2896,1355.0,681
2897,1361.0,681
2898,2964.0,681
2899,1367.0,681
2900,1169.0,681
2901,1333.0,681
2902,1172.0,682
2903,2818.0,683
2904,455.0,683
2905,2678.0,684
2906,3306.0,685
2907,2660.0,685
2908,510.0,686
2909,3646.0,686
2910,1886.0,687
2911,211.0,688
2912,3677.0,689
2914,111.0,690
2915,1851.0,690
2916,2760.0,691
2917,497.0,692
2918,2409.0,693
2919,972.0,694
2920,871.0,694
2921,2167.0,694
2922,3236.0,694
2923,1306.0,695
2924,3475.0,696
2925,1778.0,696
2926,2194.0,697
2927,1246.0,698
2928,1217.0,698
2929,2925.0,698
2930,2413.0,698
2931,1223.0,698
2932,1237.0,698
2933,1218.0,698
2934,3048.0,698
2935,1236.0,698
2936,1260.0,698
2937,1987.0,698
2938,1247.0,698
2939,1252.0,698
2940,1236.0,698
2941,1216.0,698
2942,1226.0,698
2943,1244.0,698
2944,430.0,699
2945,795.0,699
2946,3498.0,700
2947,1207.0,700
2948,2300.0,700
2949,3503.0,701
2950,3607.0,702
2951,580.0,703
2952,3162.0,703
2953,3610.0,703
2954,2680.0,703
2955,1246.0,703
2956,3028.0,704
2957,3184.0,705
2958,2635.0,705
2959,2481.0,705
2960,842.0,705
2961,800.0,705
2962,3101.0,705
2963,2897.0,706
2964,1076.0,706
2965,2444.0,706
2966,2392.0,707
2967,3043.0,708
2968,3274.0,708
2969,2389.0,709
2970,2591.0,709
2971,3273.0,709
2972,1655.0,710
2973,853.0,710
2974,1656.0,710
2975,2754.0,710
2976,1906.0,711
2977,3291.0,711
2978,1247.0,711
2979,1030.0,711
2980,1854.0,711
2981,1347.0,712
2982,464.0,712
2983,160.0,713
2984,1805.0,714
2985,2302.0,715
2986,606.0,716
2987,3149.0,716
2988,2350.0,717
2989,2540.0,718
2990,3370.0,719
2991,3368.0,719
2992,2767.0,719
2993,1948.0,719
2994,3367.0,719
2995,3509.0,719
2996,506.0,720
2997,3482.0,720
2998,1512.0,720
2999,3117.0,720
3000,2819.0,721
3002,2986.0,722
3003,1105.0,723
3004,2008.0,723
3005,2990.0,724
3006,1059.0,725
3007,2685.0,725
3008,925.0,725
3009,3649.0,725
3010,2685.0,725
3011,2378.0,725
3012,1344.0,725
3013,172.0,725
3014,1799.0,725
3015,2388.0,725
3016,2928.0,725
3017,2767.0,725
3018,3413.0,725
3019,1164.0,726
3020,431.0,727
3021,2046.0,727
3022,820.0,727
3023,2513.0,727
3024,2736.0,727
